19.000483	2.585645	-0.329941	2.639508
19.001676	11.500167	-0.327778	2.095734
19.003282	5.232767	0.775283	0.229158
19.005302	15.932074	0.077731	-0.028466
19.005986	8.971626	0.121081	-0.397007
19.00604	12.942733	-0.080904	-0.685009
19.012668	11.033685	0.003541	0.125384
19.017137	19.748406	-1.026976	-0.89942
19.019128	18.617811	0.596116	-0.19357
19.021308	7.322937	-0.241528	-0.5524
19.024013	4.467655	0.672395	-0.006663
19.026772	13.17498	-1.750835	0.426322
19.028292	18.481433	-1.097799	0.642422
19.037933	13.893034	-0.323285	2.484517
19.038401	16.972421	-0.110691	-0.160284
19.038945	4.106163	-1.45306	1.462569
19.039881	15.034441	0.430377	-0.679486
19.041523	19.080991	-0.625612	-0.770307
19.042033	1.121131	1.539849	0.555373
19.042314	5.33407	1.472006	-1.251002
19.043682	17.314757	0.946914	0.882266
19.044104	12.46878	-2.765885	-2.297901
19.047118	14.938097	0.146209	-0.170112
19.050053	11.317444	0.807245	-0.791608
19.051708	16.051358	-0.330466	2.452603
19.053547	16.251518	0.12664	0.323894
19.06015	4.544583	-0.220651	1.612283
19.061011	19.464189	-0.111608	-0.279643
19.061073	2.019188	1.054995	-1.600011
19.061458	3.916704	0.772967	-0.363102
19.06275	11.122152	-1.777879	-1.570479
19.06801	2.011984	0.892098	-0.585359
19.076582	19.379978	-1.252835	1.041773
19.078803	2.726156	0.821914	0.172671
19.080737	9.156901	-0.335957	0.049842
19.082515	11.056777	-1.242415	-1.802866
19.08373	12.669126	1.475201	0.081354
19.084618	18.103452	1.761441	-0.460637
19.096605	1.294076	1.90943	1.437728
19.107474	3.498749	-0.310459	-1.432212
19.108275	3.919901	0.916504	-0.731012
19.11119	13.769453	1.345706	0.06365
19.119041	14.897513	1.487735	0.213571
19.120005	18.124238	-0.239388	0.217094
19.120326	17.935082	1.071103	-0.458253
19.121859	4.645633	-0.0958	0.452178
19.126542	18.033305	2.020038	0.763211
19.127386	16.545613	-1.33832	-1.269282
19.127644	4.646663	-0.443153	-0.635663
19.131207	11.371316	-0.089037	-0.657737
19.131551	3.861834	-0.322189	0.518733
19.134791	18.603767	-0.897078	-0.285043
19.137156	2.345112	0.521833	-0.177622
19.137806	14.363673	-0.535679	0.432077
19.139442	11.172906	0.527872	-0.221311
19.140811	0.603621	-0.351142	0.515208
19.141271	19.274065	-0.033154	-0.472594
19.142138	11.687847	0.153356	-0.579186
19.149833	5.197183	-0.990997	-0.564116
19.152449	0.013575	-0.939614	0.447497
19.154481	14.070646	-0.317246	-0.231908
19.160188	19.264002	0.761845	-0.50646
19.163549	6.403382	1.18894	-1.176129
19.166255	7.707811	0.592982	1.62499
19.167947	8.7153	0.039269	0.754059
19.168099	15.768934	1.956315	2.186451
19.169441	4.060392	0.12136	0.824157
19.176438	7.125043	1.086148	0.435958
19.176928	9.751729	2.320624	0.989665
19.177678	1.084885	0.360024	0.849708
19.177862	5.282645	-0.089526	1.568239
19.183763	15.510983	0.123723	2.528516
19.184239	11.25439	-0.526092	0.616524
19.187955	11.384044	0.057486	-0.215366
19.194939	11.039556	1.042835	-0.0483
19.195129	13.314526	-0.244739	-0.271637
19.196941	0.715819	-1.02608	-2.020134
19.198035	17.848115	0.226694	1.636706
19.198358	19.753735	-1.060547	-0.792737
19.198414	3.277241	-0.941344	-0.406207
19.199015	7.518458	0.215282	-0.608173
19.199301	4.918233	0.483223	-1.154242
19.201287	4.617876	-1.144723	-1.088789
19.21423	17.883048	-0.049516	1.866421
19.216846	9.630352	0.429825	1.493115
19.218149	7.33867	-0.604303	0.902089
19.220093	11.627893	0.027671	-1.040246
19.220741	4.943228	-0.495132	-0.008372
19.221762	17.574868	-0.231697	-0.271684
19.225467	15.305291	0.470343	0.806858
19.229535	3.136709	-0.751899	0.247831
19.230299	6.410752	0.752805	1.133199
19.232906	6.310314	-1.481613	-2.288714
19.234266	5.306407	0.94444	0.11248
19.234692	13.394502	-1.322866	0.09371
19.236619	10.445741	0.38961	-0.247551
19.23777	0.707757	2.317495	0.801782
19.237895	5.249884	-0.448339	0.262922
19.237933	15.797871	0.059472	0.149531
19.244399	14.593202	-1.796282	-0.392936
19.247323	11.864083	-0.202455	-0.114356
19.248735	0.626182	-1.937638	-0.059653
19.251904	9.83797	-0.500156	1.157398
19.257535	7.938094	0.792871	-1.537828
19.258212	16.449425	1.078207	-0.867006
19.259681	5.845307	-0.420999	0.055075
19.260372	18.985623	0.590606	1.393867
19.260553	12.773181	-0.005252	-0.523793
19.261438	16.927067	-1.193448	-0.642792
19.262578	16.36214	-0.90402	0.379437
19.267249	13.945978	0.800898	0.604809
19.268816	9.844245	-0.723397	0.924921
19.273999	7.321872	-1.220329	-0.94589
19.275321	12.005428	0.026599	1.39758
19.275916	18.394116	1.324335	-0.431214
19.276597	5.064856	-0.846684	0.760992
19.277568	7.285855	1.137525	-0.732578
19.28203	0.082577	-1.969356	-1.183598
19.286034	19.158775	0.904246	-0.023404
19.287318	3.496606	0.908288	-1.977175
19.28877	13.150852	1.828	0.6414
19.289101	1.762399	-0.616755	0.800244
19.293017	6.212703	-0.061354	-0.570725
19.293919	11.750252	-0.892491	0.471608
19.296676	5.308194	-0.124966	-0.574659
19.301044	9.906676	-0.732574	2.064566
19.301198	10.413148	-1.399053	-0.683496
19.305685	0.839853	1.106771	1.071961
19.307387	13.34541	-1.075341	0.531291
19.309646	2.568997	-1.940883	1.28285
19.314744	1.242215	0.958481	-0.259892
19.318386	4.003015	-0.214144	-0.074632
19.318501	8.469082	0.181192	-0.760318
19.330817	8.017849	0.349495	0.355167
19.332142	5.781225	-0.007623	0.025984
19.344748	8.544854	-1.489394	0.258992
19.346546	11.463528	-0.007206	0.957953
19.34855	15.391237	1.240369	0.210004
19.350061	7.318091	0.470417	-2.155729
19.351529	11.223449	-2.315651	0.572244
19.352481	2.040507	0.706506	-0.586332
19.353741	6.971456	-0.321193	0.548822
19.356326	6.574333	2.001691	-2.067766
19.357033	19.181601	1.438257	-1.084483
19.357289	10.473942	1.216893	1.347597
19.361107	16.382762	-0.377592	0.087417
19.362868	5.054126	-1.322426	-0.123503
19.363458	5.717633	0.622485	0.003721
19.368811	13.650413	0.955391	-0.595064
19.369701	17.384526	1.351755	1.10645
19.373049	12.463675	-0.361019	-0.527878
19.375758	18.347529	-1.118955	0.60608
19.37657	16.223029	0.45168	0.802989
19.381628	5.067493	0.90507	-1.248779
19.382333	8.957878	-1.368251	0.329369
19.384267	8.575177	-0.733289	-0.525613
19.385558	14.562025	-0.690845	0.729262
19.388497	8.819038	1.217037	-0.414465
19.391901	5.140617	2.273223	-0.886793
19.393485	9.973214	0.462355	-1.258619
19.394978	15.257881	0.595211	0.426291
19.395099	6.779703	-0.76284	0.406019
19.395491	10.886139	-0.952196	0.488825
19.395574	16.739668	0.625785	1.413453
19.4003	0.51624	0.522665	0.53977
19.401178	19.295052	-0.857295	0.399171
19.401686	7.567108	-1.391164	-0.237898
19.404465	14.439387	-0.361972	0.060216
19.410471	2.756057	0.246072	0.635377
19.411411	5.168436	-0.012293	-0.043092
19.41144	3.417771	-1.878969	-1.80603
19.421251	10.23174	-1.477031	-0.93069
19.421618	10.122151	0.264061	-0.836897
19.421926	2.000626	-1.442947	0.32949
19.422778	7.041668	0.626103	0.729677
19.422908	2.794517	1.74447	0.363547
19.423187	15.489464	0.571011	-0.013195
19.424624	17.156594	-1.646256	-0.085891
19.426417	6.5375	-1.296911	1.84462
19.429178	1.472421	-1.461485	0.380965
19.434739	2.117962	0.419744	1.767083
19.436787	7.516398	-0.025442	0.335833
19.437819	19.593258	0.324411	0.969345
19.440413	17.871532	-1.238622	0.655346
19.442481	12.276766	-0.295503	-0.690193
19.448062	6.837863	-0.228079	-0.778781
19.449915	14.933614	1.705229	-0.818024
19.450266	7.779975	0.241482	1.157348
19.454387	7.053533	-0.077113	-1.763327
19.455869	19.566756	1.000031	0.479633
19.456086	9.153508	0.268774	-0.176224
19.457083	12.316303	-0.969219	-0.358281
19.459127	10.783936	-0.011442	1.448855
19.460765	0.396553	0.925072	-1.720644
19.462919	6.246898	1.400608	-0.370292
19.46385	14.048004	0.923869	0.891922
19.464881	14.101735	-1.097889	-0.197558
19.464929	14.036564	0.572142	2.036317
19.468386	5.883685	-2.029223	-0.489558
19.474537	8.416395	-0.782303	-1.445181
19.474752	3.530462	-2.037894	0.490746
19.475712	8.519584	0.210031	0.324367
19.483455	18.237375	-0.10912	0.560957
19.484116	9.216863	-0.922864	-0.483502
19.488986	13.490577	1.752366	0.022949
19.492058	12.478991	0.518633	2.256416
19.49224	6.917498	-1.294009	-0.297165
19.492934	4.903627	-0.1553	-1.065054
19.49389	10.599625	-0.680448	-1.414221
19.495035	18.642453	0.535304	0.716717
19.498496	8.339814	0.557276	-1.110517
19.502188	19.299895	0.621393	0.357746
19.502988	6.017225	-1.213975	2.09906
19.505461	6.126358	-0.198533	-1.698935
19.506369	16.753309	0.382733	-0.632287
19.509362	3.335062	0.586875	1.332434
19.511181	4.1043	-0.23124	-1.038478
19.514527	12.481225	-1.564187	-2.446591
19.516743	10.102155	-0.750536	-1.174942
19.521358	6.408076	-0.713357	1.573732
19.525057	16.109909	1.070666	0.241678
19.52667	2.516864	-0.305801	-0.652922
19.537444	8.268802	-0.610095	1.418661
19.539306	3.004766	0.550445	0.124551
19.539458	3.988214	1.223488	-0.335336
19.540719	4.902647	-1.309434	0.870357
19.542333	4.489092	-1.241922	1.159337
19.544896	4.568558	0.411865	-1.112086
19.546314	19.533129	0.955506	1.206743
19.548306	6.894225	-0.198421	3.332292
19.550294	2.14639	-0.483467	1.658556
19.550607	6.177667	-0.099954	1.201086
19.551404	11.310476	-1.870619	1.045046
19.553235	18.503132	0.341506	0.855688
19.555986	2.234106	0.470372	0.679952
19.562457	2.442604	-1.343726	1.4817
19.563831	0.733028	-0.015626	1.528803
19.567131	13.208816	0.265723	-0.134972
19.582515	5.438172	-0.201173	0.012005
19.582939	3.275912	0.723544	-1.298205
19.584205	15.952938	0.428262	0.443219
19.586812	3.220017	-2.322602	-0.366499
19.588938	8.209228	0.234504	0.009813
19.591159	13.396307	0.17844	1.05123
19.598639	15.871468	-0.312465	1.549919
19.606833	17.070159	-0.173939	0.878616
19.607385	10.443598	2.16949	0.787892
19.610109	4.615912	0.10311	0.329947
19.613087	4.958952	0.088107	0.080631
19.613948	0.03525	-1.194254	-0.559414
19.614667	10.3128	-1.325124	0.559287
19.616395	9.431869	-0.304543	-1.039675
19.616591	3.483539	1.101956	0.038291
19.617001	12.434903	0.435109	0.2693
19.61888	17.693286	-0.856923	0.677614
19.620819	2.617664	0.176707	-0.480979
19.625434	8.074744	0.682911	-1.163894
19.628603	3.089686	-0.178743	-0.550496
19.629853	19.621829	0.630113	1.487216
19.631803	11.689099	1.121484	-1.219646
19.634042	18.370267	1.334551	0.504419
19.635271	2.541096	-1.920361	1.5065
19.637053	14.663676	-1.0611	0.311049
19.637654	12.763526	0.096005	0.375743
19.63806	3.38619	0.021541	-0.216903
19.638338	9.936326	0.274307	-0.288056
